gene	pvalue	HR	CI	nHighgroup	nLowgroup
ATF2	0.193528487200497	1.55182015627068	95% CI: 0.75 - 3.23	24	24
SLC10A4	0.193652698747124	1.59963986469532	95% CI: 0.78 - 3.27	24	24
AL122008.3	0.193654810677141	0.518912477497212	95% CI: 0.22 - 1.22	11	37
PXDC1	0.193656041601916	1.58009105043018	95% CI: 0.77 - 3.26	24	24
AC103770.1	0.193659501144552	0.512267370794876	95% CI: 0.22 - 1.2	9	39
DBF4B	0.193667999491541	1.58787674271621	95% CI: 0.77 - 3.26	24	24
PBX1	0.193716644558755	1.54915179153911	95% CI: 0.74 - 3.26	24	24
INTS1	0.193783671963825	1.58438890098044	95% CI: 0.77 - 3.27	24	24
TMEM86A	0.193846601542492	1.590021080466	95% CI: 0.77 - 3.26	24	24
AC009087.1	0.19387265017686	1.59893233630055	95% CI: 0.78 - 3.27	24	24
MTRF1	0.193962888510005	1.59625314105311	95% CI: 0.78 - 3.27	24	24
CT55	0.194020108697005	0.474992018686121	95% CI: 0.19 - 1.18	7	41
ST3GAL3	0.194031573033643	1.58864927225486	95% CI: 0.77 - 3.26	24	24
KCTD8	0.194113182278804	0.597580550764466	95% CI: 0.29 - 1.25	17	31
AC091271.1	0.194179073015574	1.56870796097765	95% CI: 0.76 - 3.22	24	24
ACSM4	0.194230569429772	1.56863578702767	95% CI: 0.75 - 3.27	24	24
AC040914.1	0.194330752755444	0.415425473915894	95% CI: 0.15 - 1.14	5	43
AC145343.1	0.194354483069857	1.57799732874805	95% CI: 0.77 - 3.24	24	24
MCAM	0.194374603642438	0.625371812809751	95% CI: 0.31 - 1.28	24	24
ZNF350	0.19437745884115	1.58782615424283	95% CI: 0.77 - 3.26	24	24
S100B	0.19438776739103	0.632842699046791	95% CI: 0.31 - 1.31	24	24
PIWIL1	0.194434762363484	1.58643678289251	95% CI: 0.78 - 3.25	24	24
AL035563.1	0.194462189079467	1.58352376129007	95% CI: 0.77 - 3.25	24	24
LINC02331	0.194485012529922	1.58731280520285	95% CI: 0.78 - 3.25	24	24
ADPRH	0.194498635908801	1.56523531230503	95% CI: 0.76 - 3.23	24	24
PHF8	0.194535416189111	1.5784565344014	95% CI: 0.76 - 3.26	24	24
TMEM41A	0.194595176333291	1.59788662643631	95% CI: 0.78 - 3.27	24	24
IGHA2	0.194698948229331	1.58692388144641	95% CI: 0.77 - 3.26	24	24
AC022098.1	0.194714382467286	1.57237781130663	95% CI: 0.76 - 3.25	24	24
TTF2	0.19471717763204	1.5849474749061	95% CI: 0.77 - 3.24	24	24
SLC12A5-AS1	0.195007271106168	1.57843329549603	95% CI: 0.77 - 3.24	24	24
PDRG1	0.195050871806196	1.5863055317575	95% CI: 0.77 - 3.26	24	24
AC092800.1	0.195095136248026	0.513007618248946	95% CI: 0.22 - 1.2	10	38
IGKV2OR2-1	0.195114993516514	0.54393904511064	95% CI: 0.24 - 1.22	13	35
CARD6	0.195169314008623	1.54875560037516	95% CI: 0.74 - 3.26	24	24
ANKRD50	0.195227923468785	1.57244690435423	95% CI: 0.76 - 3.25	24	24
LAPTM5	0.195251588726628	1.57828115536287	95% CI: 0.76 - 3.26	24	24
PLCG2	0.195251588726628	1.57828115536287	95% CI: 0.76 - 3.26	24	24
ADAMTS1	0.195272352066771	0.632451303232053	95% CI: 0.31 - 1.3	24	24
C10orf105	0.195342322359756	1.57216303237864	95% CI: 0.76 - 3.25	24	24
PARD6G	0.195452859961331	0.622386117273394	95% CI: 0.3 - 1.27	24	24
TMEM151A	0.195453793262632	1.58751977195983	95% CI: 0.77 - 3.26	24	24
E2F7	0.19551344781024	1.59563223595922	95% CI: 0.78 - 3.27	24	24
AL356133.2	0.195574255640808	1.82671275112106	95% CI: 0.55 - 6.06	6	42
AC112721.2	0.195577284814368	1.59504101017717	95% CI: 0.78 - 3.26	24	24
ACAT1	0.195619517648492	0.62790559127338	95% CI: 0.31 - 1.28	24	24
SENP2	0.195623191789741	1.59291256738528	95% CI: 0.78 - 3.26	24	24
NKX3-1	0.195637152081966	1.58743459816119	95% CI: 0.77 - 3.26	24	24
AQP12B	0.195681236027853	0.584190839881253	95% CI: 0.27 - 1.24	15	33
CTDP1	0.195697449171163	1.5806111524896	95% CI: 0.77 - 3.26	24	24
MLNR	0.195846258349335	0.574559130782553	95% CI: 0.26 - 1.25	14	34
THUMPD1	0.195871540687313	1.57174163592763	95% CI: 0.76 - 3.24	24	24
ALDH2	0.195874813532543	0.631812028125255	95% CI: 0.31 - 1.3	24	24
TCP10	0.195881745331589	0.472329657003596	95% CI: 0.19 - 1.17	8	40
FAM222A	0.195956493925768	0.635067752429816	95% CI: 0.31 - 1.31	24	24
PCNA	0.195961388497807	1.60628319411502	95% CI: 0.78 - 3.29	24	24
RFX1	0.195965504539022	1.57456765133367	95% CI: 0.76 - 3.25	24	24
AC009955.1	0.195984881412297	0	95% CI: 0 - 0	3	45
RDH16	0.196014403024371	0.639599244754933	95% CI: 0.31 - 1.32	24	24
AC016576.1	0.196098659921595	0	95% CI: 0 - 0	2	46
AC116609.2	0.196098659921595	0	95% CI: 0 - 0	2	46
AL133268.3	0.196098659921595	0	95% CI: 0 - 0	2	46
AMELY	0.196098659921595	0	95% CI: 0 - 0	2	46
ANKRD20A8P	0.196098659921595	0	95% CI: 0 - 0	2	46
SPATA8-AS1	0.196098659921595	0	95% CI: 0 - 0	2	46
STH	0.196098659921595	0	95% CI: 0 - 0	2	46
TAS2R9	0.196098659921595	0	95% CI: 0 - 0	2	46
CA13	0.196127628673718	1.59476304356253	95% CI: 0.78 - 3.26	24	24
AC022509.2	0.196173310437876	1.58482374984319	95% CI: 0.77 - 3.25	24	24
ZNF586	0.196186619953683	1.5784565344014	95% CI: 0.76 - 3.26	24	24
AC084855.1	0.196282371829876	1.70426994792176	95% CI: 0.63 - 4.62	8	40
ABHD14A	0.196334968460824	1.58966478969695	95% CI: 0.78 - 3.25	24	24
FN3KRP	0.196344550189258	1.59456850409417	95% CI: 0.78 - 3.26	24	24
UQCRHL	0.196344713643188	1.59426940891371	95% CI: 0.78 - 3.26	24	24
NDUFA4	0.196533365741987	0.627942839444259	95% CI: 0.31 - 1.28	24	24
MRPL49	0.196558094044892	1.58605320132003	95% CI: 0.77 - 3.26	24	24
S1PR5	0.196566961926266	1.56946328494778	95% CI: 0.76 - 3.24	24	24
RNF125	0.196575274303315	0.634281460230327	95% CI: 0.31 - 1.3	24	24
AC009404.1	0.196581201998612	0.635134615885743	95% CI: 0.31 - 1.3	24	24
WDR11	0.196630514095427	1.5704836403478	95% CI: 0.77 - 3.22	24	24
EHD4	0.196665145201976	1.58382156708199	95% CI: 0.77 - 3.25	24	24
THOC1	0.196674518513475	1.58311858611907	95% CI: 0.77 - 3.25	24	24
AL031058.1	0.196686753005327	1.57408420712868	95% CI: 0.76 - 3.25	24	24
AATF	0.196698523023141	1.60339754421143	95% CI: 0.78 - 3.28	24	24
INSC	0.196740288017809	0.63164264581249	95% CI: 0.31 - 1.3	24	24
IGKV1-17	0.196740679178115	1.57885329119001	95% CI: 0.76 - 3.26	24	24
ACAT2	0.196806483245331	1.60443215309248	95% CI: 0.78 - 3.28	24	24
LINC00894	0.19682598278529	1.57476931230064	95% CI: 0.76 - 3.25	24	24
TRAJ2	0.196859346731364	1.62078214313259	95% CI: 0.7 - 3.77	14	34
TMEM178A	0.19688170847005	1.59331443720055	95% CI: 0.78 - 3.26	24	24
TSPOAP1-AS1	0.197016328416714	1.57824324594178	95% CI: 0.76 - 3.26	24	24
SLC4A2	0.197110582808693	1.59323253721097	95% CI: 0.78 - 3.26	24	24
CERS4	0.197205945334138	1.57386883936823	95% CI: 0.76 - 3.25	24	24
ASNS	0.197258596744188	1.5824165009075	95% CI: 0.77 - 3.25	24	24
TRGV1	0.197280725961132	1.69577621209019	95% CI: 0.63 - 4.59	11	37
SLC5A4-AS1	0.19728627294961	0.629473260256836	95% CI: 0.31 - 1.29	23	25
ATP5MGL	0.19729140347132	1.57532467756549	95% CI: 0.73 - 3.38	19	29
PARP9	0.197323223677747	1.58912920374896	95% CI: 0.78 - 3.25	24	24
PLSCR3	0.197326967008658	1.58972231452591	95% CI: 0.78 - 3.25	24	24
MSH5	0.197398219959945	0.637912087523182	95% CI: 0.31 - 1.32	24	24
TRIB2	0.197398369416166	1.59286731143889	95% CI: 0.78 - 3.26	24	24
TRMT9B	0.197476060015808	1.55240620254904	95% CI: 0.75 - 3.2	24	24
CERK	0.197522706322363	1.56777014394724	95% CI: 0.76 - 3.24	24	24
ALDH7A1	0.197578042545827	1.57539389956133	95% CI: 0.77 - 3.23	24	24
AOX1	0.19760625046143	1.57460462866242	95% CI: 0.76 - 3.25	24	24
CYP27B1	0.197608005124253	0.633439130728164	95% CI: 0.31 - 1.3	24	24
PEBP1	0.197655972709497	1.59223533358091	95% CI: 0.78 - 3.26	24	24
EXOSC4	0.197668652399694	1.58252882012531	95% CI: 0.77 - 3.25	24	24
C3AR1	0.197695112354458	1.56883126644915	95% CI: 0.76 - 3.24	24	24
TUBA3E	0.197784178590358	0.58673978138413	95% CI: 0.28 - 1.25	14	34
THUMPD3	0.197784934805593	1.57662615497608	95% CI: 0.77 - 3.24	24	24
ZNF839	0.197903000258217	1.57766691626998	95% CI: 0.76 - 3.26	24	24
GK5	0.197941608525137	1.57519021637843	95% CI: 0.77 - 3.23	24	24
AC003070.1	0.19795307726069	1.57286837103757	95% CI: 0.77 - 3.23	24	24
PLA2G2A	0.19795307726069	0.635781110748851	95% CI: 0.31 - 1.3	24	24
FASTK	0.19801283609393	1.58875510529018	95% CI: 0.78 - 3.25	24	24
AC007663.2	0.19804784360459	1.58243063316096	95% CI: 0.77 - 3.24	24	24
CCDC189	0.198076186739203	1.59173055783347	95% CI: 0.78 - 3.26	24	24
AC068858.1	0.198085818229933	0.477342464260295	95% CI: 0.19 - 1.19	7	41
AC025165.1	0.198102493501927	1.57073308763308	95% CI: 0.76 - 3.24	24	24
MESD	0.198114653301825	1.57558001214354	95% CI: 0.77 - 3.23	24	24
AC009812.4	0.198143346620394	1.5877173177921	95% CI: 0.78 - 3.25	24	24
TEAD1	0.19814769772459	1.56639640168316	95% CI: 0.76 - 3.23	24	24
AL451069.3	0.198173239583992	0.621741782425472	95% CI: 0.3 - 1.28	18	30
AL136531.1	0.198188605736558	1.57557125951955	95% CI: 0.77 - 3.23	24	24
AC114550.1	0.198217147049358	0.300577345657202	95% CI: 0.09 - 0.98	3	45
BPIFB4	0.198303538604032	0.515562475251516	95% CI: 0.22 - 1.21	11	37
TMEM80	0.198309284134156	1.58208999684097	95% CI: 0.77 - 3.25	24	24
AL512363.1	0.198320325847539	1.57275508613282	95% CI: 0.77 - 3.23	24	24
RORA-AS2	0.198360314920765	2.09713535376934	95% CI: 0.41 - 10.78	4	44
STK38L	0.198368997536101	0.633633081195803	95% CI: 0.31 - 1.3	24	24
AC133919.2	0.198375113020607	1.58509778037051	95% CI: 0.77 - 3.24	24	24
SYNGR4	0.198397449818173	1.5991465875365	95% CI: 0.71 - 3.59	16	32
ATXN7	0.198421886736375	1.58274598404128	95% CI: 0.77 - 3.25	24	24
AL365258.1	0.198423253552208	0.300292415492192	95% CI: 0.09 - 0.97	4	44
AC090527.3	0.198456216757417	1.57608340001378	95% CI: 0.76 - 3.25	24	24
ZC3HAV1	0.198483541791074	1.58329142957045	95% CI: 0.77 - 3.25	24	24
AC009097.1	0.198503032337596	0.473291883709767	95% CI: 0.19 - 1.18	8	40
SUB1	0.198544608783978	1.58338327370767	95% CI: 0.77 - 3.25	24	24
RPA4	0.198595690457469	0.635190917587313	95% CI: 0.31 - 1.31	24	24
NR1D2	0.198598996195603	1.58291916537483	95% CI: 0.77 - 3.25	24	24
AL450003.1	0.198614369134682	0.41086481198399	95% CI: 0.15 - 1.13	6	42
AC092834.1	0.198618141598446	0.5157369566609	95% CI: 0.22 - 1.21	10	38
AC104653.1	0.198626881790526	1.59035620111222	95% CI: 0.78 - 3.25	24	24
EMILIN2	0.198682032983275	1.56674431668625	95% CI: 0.76 - 3.23	24	24
EPHX1	0.198725146007848	1.57144976262847	95% CI: 0.76 - 3.24	24	24
SLC25A21-AS1	0.198828781260279	1.56340637977509	95% CI: 0.76 - 3.23	24	24
HIST1H4D	0.198901603896019	1.57757699279951	95% CI: 0.76 - 3.26	21	27
AC009955.4	0.198940390606398	1.57294317188107	95% CI: 0.77 - 3.23	24	24
RNASEK-C17orf49	0.198955414223611	0.637565376990517	95% CI: 0.31 - 1.31	24	24
FN3K	0.19902083660477	1.5711149056728	95% CI: 0.76 - 3.24	24	24
PIK3CD-AS2	0.199112077134795	1.57151458985416	95% CI: 0.75 - 3.27	24	24
AC245297.2	0.199112113506717	1.55580748503171	95% CI: 0.75 - 3.24	22	26
AC040977.1	0.199112525219825	1.57014906334136	95% CI: 0.76 - 3.24	24	24
STAU2-AS1	0.199123993231195	0.61200231595958	95% CI: 0.3 - 1.27	17	31
MYRF	0.199127199408419	1.5905084343392	95% CI: 0.78 - 3.25	24	24
RANBP17	0.199178234686346	1.56378040440559	95% CI: 0.76 - 3.23	24	24
TRIM68	0.199189409624534	1.56545620867311	95% CI: 0.76 - 3.23	24	24
DCLK1	0.199206276866427	0.633522819753893	95% CI: 0.31 - 1.3	24	24
AL158151.1	0.199272129190133	1.585556772017	95% CI: 0.77 - 3.24	24	24
VWCE	0.199338589711547	1.57407892218621	95% CI: 0.76 - 3.25	24	24
ZNF200	0.199391313464706	1.5704084597946	95% CI: 0.76 - 3.24	24	24
STX19	0.19940685904699	1.57912546376121	95% CI: 0.77 - 3.23	24	24
OBSL1	0.199418699296065	1.54640681853022	95% CI: 0.75 - 3.19	24	24
GLRB	0.199421172314839	1.56206215164079	95% CI: 0.76 - 3.22	24	24
SEC62-AS1	0.199470157623799	1.57738658929553	95% CI: 0.77 - 3.24	24	24
SHROOM4	0.199647041623541	0.634504293608846	95% CI: 0.31 - 1.3	24	24
AL356488.2	0.199668889409424	0.610122405056658	95% CI: 0.29 - 1.26	16	32
PRDX4	0.199671948375149	0.632804415368781	95% CI: 0.31 - 1.29	24	24
GEMIN8	0.199716563760673	1.57191386354229	95% CI: 0.77 - 3.23	24	24
MROH1	0.199740976997942	1.58681357933375	95% CI: 0.78 - 3.25	24	24
ATP6V1C1	0.199817764430475	1.5647741879076	95% CI: 0.76 - 3.23	24	24
AL590714.1	0.199843185524152	1.69031208724519	95% CI: 0.62 - 4.57	10	38
RHOXF1	0.199852110988002	0.629299868379394	95% CI: 0.31 - 1.29	24	24
ZPLD1	0.199902028588884	1.56544544903629	95% CI: 0.76 - 3.21	24	24
MOGS	0.19993174345192	1.57858383112723	95% CI: 0.77 - 3.24	24	24
DPY19L2	0.200043263874215	0.634646766199736	95% CI: 0.31 - 1.3	24	24
DBF4	0.20012404521035	1.57958619262537	95% CI: 0.77 - 3.24	24	24
CCL16	0.200207763363974	0.634136620482746	95% CI: 0.31 - 1.3	24	24
RPS6KA4	0.200217062395511	1.57651741450871	95% CI: 0.77 - 3.23	24	24
AL139339.1	0.200235693246804	1.5894496592373	95% CI: 0.78 - 3.25	24	24
AP003438.1	0.200235894079247	1.57609835518227	95% CI: 0.76 - 3.25	21	27
RN7SL832P	0.200248022832831	0.635383069711913	95% CI: 0.31 - 1.3	24	24
LINC00908	0.20029087148215	1.57181273646937	95% CI: 0.76 - 3.24	24	24
BEST2	0.200315620273908	0.474995238293058	95% CI: 0.19 - 1.18	8	40
ASXL2	0.200366369648427	1.56960251811895	95% CI: 0.76 - 3.24	24	24
KCNK9	0.200371539838757	1.57638973141075	95% CI: 0.77 - 3.23	24	24
UNC45B	0.200391374991432	1.57288169489517	95% CI: 0.76 - 3.25	24	24
IGSF9B	0.200513256098027	0.631420403757521	95% CI: 0.31 - 1.29	24	24
FAM87B	0.200541694727333	1.57203850499946	95% CI: 0.76 - 3.25	24	24
CTAGE15	0.200546125637254	1.58664665635078	95% CI: 0.78 - 3.25	24	24
AL137026.2	0.200554649613275	1.92675336375289	95% CI: 0.49 - 7.56	4	44
CSTF2	0.200593853792886	1.57109127671074	95% CI: 0.77 - 3.22	24	24
BAD	0.200610540448448	1.58794298808835	95% CI: 0.78 - 3.25	24	24
AP000962.1	0.200623075982921	0.481155160802843	95% CI: 0.19 - 1.2	9	39
ALPI	0.200631543950176	1.58492467685205	95% CI: 0.72 - 3.47	17	31
ZNF584	0.200640712676453	1.58804568420805	95% CI: 0.78 - 3.25	24	24
ZNF426	0.200657243115062	1.57097025266692	95% CI: 0.76 - 3.24	24	24
AC008056.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC008164.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC008687.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC015849.2	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC022447.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC025465.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC026888.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC060765.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC073848.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC073941.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC090193.2	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC091819.2	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC092131.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC105940.2	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AC136475.4	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AF067845.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AL020994.3	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AL050402.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AL136528.2	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AL356859.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AL359237.1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
AL391361.2	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
FAM138D	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
GSTA5	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
KLK9	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
LINC00368	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
LINC01582	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
LINC01598	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
LINC01698	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
LINC02258	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
LINC02270	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
OR1C1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
PNMA6F	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
TSPY1	0.200661276390046	3.27309846506663	95% CI: 0.1 - 110.92	1	47
OVCH1-AS1	0.200727222604743	1.58872669408939	95% CI: 0.78 - 3.25	24	24
AC012651.1	0.200729030526612	1.57902538114648	95% CI: 0.77 - 3.24	24	24
GPR68	0.200736762149385	1.54428025626628	95% CI: 0.75 - 3.18	24	24
TRNAU1AP	0.200784913526213	1.57824686112381	95% CI: 0.77 - 3.24	24	24
CAMK4	0.200857355555247	1.56756303579136	95% CI: 0.76 - 3.24	24	24
LINC02044	0.200936703653271	1.57728696871596	95% CI: 0.77 - 3.24	24	24
FAH	0.201111571203875	1.5693121311375	95% CI: 0.76 - 3.22	24	24
NCEH1	0.20116043474911	1.58584669041283	95% CI: 0.78 - 3.24	24	24
AF064860.2	0.201171669332293	1.56650152189315	95% CI: 0.76 - 3.23	24	24
STIM1	0.201172111468829	1.56031602807955	95% CI: 0.75 - 3.25	24	24
MED1	0.201211270215828	1.57140308584769	95% CI: 0.76 - 3.24	24	24
NDUFV2	0.201257985033864	1.58765082909471	95% CI: 0.78 - 3.25	24	24
TTC19	0.201279053943649	1.57684018585248	95% CI: 0.77 - 3.24	24	24
PGAP2	0.201292003702462	1.58531439418166	95% CI: 0.77 - 3.24	24	24
CGAS	0.201301866266638	1.58676381316561	95% CI: 0.78 - 3.25	24	24
ASCL1	0.201332228922665	1.63510373174121	95% CI: 0.68 - 3.95	13	35
SLC25A25-AS1	0.2013373682653	1.58409628915245	95% CI: 0.77 - 3.24	24	24
HNRNPCL4	0.201340945074957	0	95% CI: 0 - 0	2	46
ARPC1B	0.20134194084087	1.5745435484914	95% CI: 0.77 - 3.23	24	24
IGHD4-17	0.201472026484238	2.09105669218595	95% CI: 0.41 - 10.72	3	45
CCDC112	0.201493875112278	1.57397538825705	95% CI: 0.77 - 3.23	24	24
AC244100.3	0.201496197275771	0.590336173942796	95% CI: 0.28 - 1.26	15	33
AL132821.1	0.201543137957964	0.634304937975219	95% CI: 0.31 - 1.3	24	24
AL035588.1	0.201551506118717	0.517710251986069	95% CI: 0.22 - 1.21	11	37
RIPK3	0.201552910009731	1.55795713217939	95% CI: 0.76 - 3.21	24	24
RIPK4	0.201592256768064	1.58429020960089	95% CI: 0.77 - 3.24	24	24
AC079790.1	0.201660499101828	0	95% CI: 0 - 0	3	45
AL626787.1	0.201680123261122	0.621360750155025	95% CI: 0.3 - 1.28	20	28
WDR63	0.201686703795369	1.57717663568924	95% CI: 0.77 - 3.24	24	24
IGF2BP2	0.201705209108966	1.5846322505422	95% CI: 0.77 - 3.24	24	24
GAL3ST4	0.20174702020153	1.57003866435866	95% CI: 0.77 - 3.22	24	24
OPN1SW	0.201758258050359	0.639187993428926	95% CI: 0.31 - 1.32	24	24
ZBTB4	0.201776988117988	1.56194001859408	95% CI: 0.76 - 3.22	24	24
AL049794.1	0.201779081520878	0.616210913330045	95% CI: 0.3 - 1.28	19	29
FAM96A	0.201889530184476	1.57494239240535	95% CI: 0.77 - 3.23	24	24
DES	0.201892315169075	0.634468331924893	95% CI: 0.31 - 1.3	24	24
PPFIA1	0.201918202108187	1.54578364697954	95% CI: 0.75 - 3.19	24	24
EXTL3	0.201918269692096	1.56684779321986	95% CI: 0.76 - 3.23	24	24
QSER1	0.201928222705293	1.58345192828439	95% CI: 0.77 - 3.24	24	24
PITX1	0.20193664558193	1.5990910215519	95% CI: 0.78 - 3.27	24	24
NUTM1	0.201972033201909	0.622220906163255	95% CI: 0.3 - 1.28	19	29
MYH7B	0.202000541587803	1.56353837985354	95% CI: 0.76 - 3.23	24	24
KCTD1	0.202079011686505	1.58562496324109	95% CI: 0.77 - 3.24	24	24
LINC01586	0.202116193538118	0.551589785468508	95% CI: 0.25 - 1.24	10	38
SLC34A3	0.202117610728958	1.568196178263	95% CI: 0.76 - 3.24	24	24
AC003092.2	0.202150946758893	2.39715509087552	95% CI: 0.28 - 20.27	2	46
AC007952.8	0.202150946758893	2.39715509087552	95% CI: 0.28 - 20.27	2	46
AC079801.1	0.202150946758893	2.39715509087552	95% CI: 0.28 - 20.27	2	46
LINC01955	0.202150946758893	2.39715509087552	95% CI: 0.28 - 20.27	2	46
YY1	0.202184082002057	1.58062756437663	95% CI: 0.77 - 3.23	24	24
AC105339.3	0.202217249832872	1.58488040971406	95% CI: 0.77 - 3.24	24	24
EPHA5	0.202235075917881	0.638665197524019	95% CI: 0.31 - 1.31	24	24
TMEM72-AS1	0.202242021533765	0.639576518746175	95% CI: 0.31 - 1.32	24	24
LINC01422	0.202281171834906	1.58524085219524	95% CI: 0.77 - 3.24	24	24
NR2F2-AS1	0.202286055346646	0.632922415612042	95% CI: 0.31 - 1.3	24	24
AC106786.1	0.202305687035425	1.5679289993898	95% CI: 0.76 - 3.24	24	24
WNT10A	0.202337152787609	1.59481618455815	95% CI: 0.78 - 3.26	24	24
AC008393.1	0.202339904109081	1.57506185911937	95% CI: 0.77 - 3.23	24	24
ATP2A1-AS1	0.202341717794529	1.55942616871898	95% CI: 0.76 - 3.22	24	24
PDXK	0.202353814068721	1.58488918781602	95% CI: 0.77 - 3.24	24	24
ARHGEF16	0.202382235447332	1.58381261253785	95% CI: 0.77 - 3.24	24	24
GRK5	0.202482416448436	0.630636268998048	95% CI: 0.31 - 1.29	24	24
HAS2-AS1	0.202523014071588	1.5684867473915	95% CI: 0.76 - 3.22	24	24
CABLES1	0.202542756120075	1.5754392120486	95% CI: 0.77 - 3.23	24	24
KLHL11	0.202548377710774	1.57005109056532	95% CI: 0.76 - 3.24	24	24
PRPF6	0.20257035947361	1.58144746558113	95% CI: 0.77 - 3.24	24	24
NFRKB	0.202629596479658	1.58393750432587	95% CI: 0.77 - 3.24	24	24
FAM78A	0.202634802516922	1.5691879111169	95% CI: 0.76 - 3.24	24	24
MFSD14C	0.202675803931267	1.56897424119006	95% CI: 0.76 - 3.22	24	24
LINC01736	0.202732690346193	0.524521696234719	95% CI: 0.22 - 1.23	11	37
ASB13	0.202737907348131	1.57192700998954	95% CI: 0.77 - 3.23	24	24
DNAAF3	0.202764605279054	1.58193442785072	95% CI: 0.77 - 3.24	24	24
MME	0.202791397106875	0.64312492335148	95% CI: 0.31 - 1.33	24	24
TTL	0.202803535784564	0.63646548026671	95% CI: 0.31 - 1.31	24	24
MCM3	0.202828151813234	1.5714899054604	95% CI: 0.77 - 3.22	24	24
AC008747.1	0.202848850083698	1.73849860907528	95% CI: 0.59 - 5.12	7	41
RNASEH1-AS1	0.202863725408411	1.58496816230785	95% CI: 0.77 - 3.24	24	24
PPIL4	0.202887207464107	1.57638075504987	95% CI: 0.77 - 3.23	24	24
GADD45GIP1	0.203063732870971	1.55469788068247	95% CI: 0.76 - 3.19	24	24
IFNE	0.203154551222543	1.55590777102985	95% CI: 0.75 - 3.21	24	24
IFT46	0.203191702716362	1.58060464027191	95% CI: 0.77 - 3.23	24	24
LINC02141	0.203201355438813	0.304763207080268	95% CI: 0.09 - 1	3	45
ITGB5	0.203214659670218	1.56352280269103	95% CI: 0.76 - 3.23	24	24
TUBB1	0.203223957191998	1.57369664559286	95% CI: 0.77 - 3.23	24	24
MPL	0.203344962625456	1.54398378505699	95% CI: 0.74 - 3.21	24	24
OIT3	0.203361417105148	1.57389246841202	95% CI: 0.77 - 3.23	24	24
VCAN	0.203361417105148	1.57389246841202	95% CI: 0.77 - 3.23	24	24
AC009065.8	0.203365058530765	1.58204286923472	95% CI: 0.77 - 3.24	24	24
MORN4	0.203461490196557	1.53267237748283	95% CI: 0.74 - 3.16	24	24
AC025159.1	0.203511517418082	1.5823599257394	95% CI: 0.77 - 3.24	24	24
SLC15A4	0.203524496214008	1.54386328328462	95% CI: 0.75 - 3.17	24	24
ICAM1	0.203632413511801	1.57307874101011	95% CI: 0.77 - 3.23	24	24
RGS5	0.203678334078952	1.54754710202673	95% CI: 0.74 - 3.22	24	24
AC025171.4	0.203682304426644	1.57152114749554	95% CI: 0.77 - 3.22	24	24
AC023825.2	0.203704148611049	1.5678953723708	95% CI: 0.76 - 3.24	24	24
AC092542.1	0.203751243445566	0.588654814013378	95% CI: 0.28 - 1.25	17	31
